customerid,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
12599,28.0,7,1032.58,2,1,2,212,Hibernating
18217,28.0,2,621.75,2,3,3,233,Others
14712,28.0,3,917.07,2,3,3,233,Others
15238,28.0,3,1071.99,2,2,2,222,Hibernating
15355,28.0,2,277.05,2,4,4,244,At Risk
14226,28.0,5,2204.83,2,2,1,221,Hibernating
12589,28.0,2,646.68,2,3,3,233,Others
12712,28.0,13,4396.13,2,1,1,211,Hibernating
17521,29.0,3,723.21,2,3,3,233,Others
16628,29.0,5,2188.05,2,2,1,221,Hibernating
17059,29.0,5,3050.82,2,2,1,221,Hibernating
16003,29.0,5,2735.37,2,2,1,221,Hibernating
17690,29.0,15,4718.95,2,1,1,211,Hibernating
15986,29.0,1,168.12,2,5,5,255,At Risk
14968,29.0,1,147.59,2,5,5,255,At Risk
18274,29.0,1,175.92,2,5,5,255,At Risk
12981,29.0,2,372.22,2,3,4,234,Others
17537,29.0,2,887.67,2,3,3,233,Others
14240,29.0,2,890.34,2,3,3,233,Others
16996,29.0,6,1456.96,2,1,2,212,Hibernating
17702,29.0,4,1824.37,2,2,2,222,Hibernating
13983,29.0,12,2589.53,2,1,1,211,Hibernating
14944,29.0,12,5900.25,2,1,1,211,Hibernating
18125,29.0,4,1119.5,2,2,2,222,Hibernating
18236,29.0,6,882.24,2,1,3,213,Hibernating
13992,29.0,1,76.8,2,5,5,255,At Risk
14921,29.0,2,1316.07,2,3,2,232,Others
17340,29.0,11,12353.29,2,1,1,211,Hibernating
17867,29.0,6,1106.77,2,1,2,212,Hibernating
16986,29.0,2,1873.2,2,3,2,232,Others
17416,29.0,7,6893.42,2,1,1,211,Hibernating
12708,29.0,10,2712.91,2,1,1,211,Hibernating
15114,29.0,10,2760.56,2,1,1,211,Hibernating
12659,29.0,1,91.68,2,4,5,245,At Risk
17011,29.0,1,270.9,2,4,4,244,At Risk
16218,29.0,7,3084.68,2,1,1,211,Hibernating
16953,29.0,1,20.8,2,4,5,245,At Risk
16516,29.0,1,101.7,2,4,5,245,At Risk
15485,29.0,3,2564.5,2,2,1,221,Hibernating
17791,29.0,1,106.1,2,4,5,245,At Risk
16025,29.0,1,439.66,2,5,4,254,At Risk
13522,29.0,1,125.8,2,4,5,245,At Risk
12541,29.0,3,981.18,2,2,2,222,Hibernating
12532,29.0,1,349.83,2,4,4,244,At Risk
15450,29.0,1,429.84,2,5,4,254,At Risk
17197,29.0,1,1013.01,2,4,2,242,At Risk
17038,29.0,1,112.4,2,4,5,245,At Risk
15452,29.0,3,512.78,2,3,3,233,Others
13209,29.0,8,5861.01,2,1,1,211,Hibernating
13272,30.0,2,276.56,2,4,4,244,At Risk
13623,30.0,5,727.74,2,2,3,223,Hibernating
15153,30.0,1,329.25,2,4,4,244,At Risk
12949,30.0,8,4167.22,2,1,1,211,Hibernating
13046,30.0,2,629.31,2,3,3,233,Others
12849,30.0,2,997.69,2,3,2,232,Others
17633,30.0,4,1324.84,2,2,2,222,Hibernating
18216,30.0,1,481.75,2,5,4,254,At Risk
13975,30.0,6,2394.16,2,1,1,211,Hibernating
16863,30.0,2,502.8,2,3,3,233,Others
13643,30.0,3,519.44,2,3,3,233,Others
15406,30.0,2,501.86,2,3,3,233,Others
16751,30.0,1,1619.72,2,4,2,242,At Risk
16041,30.0,3,3166.4,2,2,1,221,Hibernating
13029,30.0,3,1247.5,2,3,2,232,Others
15356,30.0,10,2667.42,2,1,1,211,Hibernating
13804,30.0,7,2588.39,2,1,1,211,Hibernating
14284,30.0,2,595.25,2,3,3,233,Others
16618,30.0,5,2647.59,2,2,1,221,Hibernating
17865,30.0,20,10521.32,2,1,1,211,Hibernating
16639,30.0,3,1257.51,2,3,2,232,Others
12893,30.0,1,149.2,2,5,5,255,At Risk
14214,30.0,5,1004.38,2,2,2,222,Hibernating
17637,30.0,2,547.06,2,3,3,233,Others
18177,30.0,6,1340.87,2,1,2,212,Hibernating
16205,30.0,4,738.23,2,2,3,223,Hibernating
15103,30.0,2,703.36,2,3,3,233,Others
17515,30.0,4,632.77,2,2,3,223,Hibernating
16284,30.0,2,748.62,2,3,3,233,Others
17160,30.0,6,3518.03,2,1,1,211,Hibernating
14691,30.0,5,2114.33,2,2,1,221,Hibernating
13695,30.0,15,2504.13,2,1,1,211,Hibernating
13384,30.0,7,4151.93,2,1,1,211,Hibernating
13110,30.0,7,1487.22,2,1,2,212,Hibernating
16837,30.0,11,3170.98,2,1,1,211,Hibernating
12990,30.0,3,409.5,2,3,4,234,Others
14676,30.0,6,2548.24,2,1,1,211,Hibernating
14108,30.0,2,597.91,2,3,3,233,Others
16767,30.0,11,5565.48,2,1,1,211,Hibernating
15027,30.0,4,1015.15,2,2,2,222,Hibernating
15043,30.0,1,537.0,2,5,3,253,At Risk
13867,30.0,3,973.29,2,2,2,222,Hibernating
17313,30.0,1,2328.84,2,5,1,251,At Risk
14188,30.0,6,2054.36,2,1,1,211,Hibernating
16880,30.0,7,1450.58,2,1,2,212,Hibernating
17022,30.0,1,71.0,2,5,5,255,At Risk
13047,31.0,10,3237.54,2,1,1,211,Hibernating
12472,31.0,7,6572.11,2,1,1,211,Hibernating
16505,31.0,1,777.6,2,5,3,253,At Risk
18150,31.0,3,566.58,2,2,3,223,Hibernating
17158,31.0,3,1266.97,2,3,2,232,Others
13381,31.0,6,3639.31,2,1,1,211,Hibernating
14929,31.0,1,223.88,2,5,5,255,At Risk
16637,31.0,4,1154.47,2,2,2,222,Hibernating
14524,31.0,9,1835.43,2,1,2,212,Hibernating
15763,31.0,2,1086.92,2,3,2,232,Others
13717,31.0,6,1445.01,2,1,2,212,Hibernating
15950,31.0,4,1725.96,2,2,2,222,Hibernating
17043,31.0,4,1735.18,2,2,2,222,Hibernating
12721,31.0,6,2656.13,2,1,1,211,Hibernating
16732,31.0,1,603.75,2,5,3,253,At Risk
14360,31.0,4,2118.03,2,2,1,221,Hibernating
13710,31.0,1,180.48,2,5,5,255,At Risk
15249,31.0,13,6688.46,2,1,1,211,Hibernating
12832,31.0,2,383.03,2,3,4,234,Others
13329,31.0,2,789.0,2,3,3,233,Others
16187,31.0,15,6911.44,2,1,1,211,Hibernating
14050,31.0,2,746.36,2,3,3,233,Others
17964,31.0,2,423.27,2,3,4,234,Others
15957,31.0,1,418.49,2,5,4,254,At Risk
15330,31.0,2,714.96,2,3,3,233,Others
15573,31.0,2,551.37,2,3,3,233,Others
16362,31.0,5,697.2,2,2,3,223,Hibernating
17289,31.0,3,893.36,2,3,3,233,Others
18036,31.0,3,395.81,2,3,4,234,Others
18016,31.0,5,1477.66,2,2,2,222,Hibernating
17219,31.0,1,112.53,2,4,5,245,At Risk
17886,31.0,3,867.18,2,3,3,233,Others
16348,31.0,7,1394.13,2,1,2,212,Hibernating
14700,31.0,3,2174.45,2,2,1,221,Hibernating
14073,31.0,1,151.04,2,5,5,255,At Risk
14623,31.0,5,885.05,2,2,3,223,Hibernating
12638,32.0,1,671.69,2,5,3,253,At Risk
15522,32.0,2,387.49,2,3,4,234,Others
15839,32.0,3,1048.49,2,2,2,222,Hibernating
16053,32.0,2,1495.45,2,3,2,232,Others
15785,32.0,5,2328.97,2,2,1,221,Hibernating
17761,32.0,1,712.78,2,5,3,253,At Risk
12484,32.0,6,4448.98,3,1,1,311,Others
14080,32.0,1,45.6,3,5,5,355,Others
16612,32.0,4,1187.66,3,2,2,322,Others
16357,32.0,3,658.88,3,3,3,333,Others
13523,32.0,5,3964.88,3,2,1,321,Others
16488,32.0,3,498.8,3,3,3,333,Others
14174,32.0,1,134.46,3,5,5,355,Others
15618,32.0,4,776.85,3,2,3,323,Others
14039,32.0,1,152.2,3,5,5,355,Others
12357,32.0,1,6207.67,3,5,1,351,Others
15719,32.0,13,5014.5,3,1,1,311,Others
13155,32.0,4,965.86,3,2,2,322,Others
15526,32.0,2,148.44,3,4,5,345,Others
18170,32.0,3,980.31,3,2,2,322,Others
15025,32.0,1,356.96,3,4,4,344,Others
15493,32.0,5,1831.79,3,2,2,322,Others
14387,32.0,3,1719.2,3,2,2,322,Others
13097,32.0,10,5946.17,3,1,1,311,Others
15870,32.0,1,311.39,3,4,4,344,Others
12408,32.0,5,2888.55,3,2,1,321,Others
16771,32.0,5,2241.77,3,2,1,321,Others
17831,32.0,1,35.4,3,4,5,345,Others
15427,32.0,3,1366.1,3,3,2,332,Others
17430,32.0,2,265.76,3,4,4,344,Others
17608,32.0,2,191.23,3,4,5,345,Others
17164,32.0,7,2467.35,3,1,1,311,Others
17082,32.0,2,2003.85,3,3,2,332,Others
15696,32.0,8,2672.59,3,1,1,311,Others
15513,32.0,19,14758.22,3,1,1,311,Others
13634,32.0,5,1530.86,3,2,2,322,Others
13824,32.0,5,1698.94,3,2,2,322,Others
17623,32.0,1,527.05,3,5,3,353,Others
13759,32.0,2,659.41,3,3,3,333,Others
17107,32.0,6,10698.43,3,1,1,311,Others
14517,32.0,2,330.45,3,4,4,344,Others
16372,32.0,2,332.41,3,4,4,344,Others
13527,33.0,7,2192.11,3,1,1,311,Others
16466,33.0,7,1519.51,3,1,2,312,Others
16243,33.0,2,409.1,3,3,4,334,Others
12645,33.0,4,1775.18,3,2,2,322,Others
14404,33.0,6,1446.82,3,1,2,312,Others
13532,33.0,1,210.31,3,5,5,355,Others
15407,33.0,4,1042.63,3,2,2,322,Others
16445,33.0,1,229.41,3,5,5,355,Others
14936,33.0,8,8137.02,3,1,1,311,Others
13365,33.0,2,2225.37,3,3,1,331,Others
15952,33.0,4,781.91,3,2,3,323,Others
12838,33.0,2,648.23,3,3,3,333,Others
13772,33.0,3,1093.44,3,2,2,322,Others
15017,33.0,1,125.58,3,4,5,345,Others
16676,33.0,4,1592.12,3,2,2,322,Others
17703,34.0,3,798.74,3,2,3,323,Others
16887,34.0,1,166.83,3,5,5,355,Others
17233,34.0,1,190.88,3,5,5,355,Others
13938,34.0,1,71.66,3,5,5,355,Others
15707,34.0,4,887.95,3,2,3,323,Others
14971,34.0,3,1068.0,3,2,2,322,Others
17274,34.0,1,103.32,3,4,5,345,Others
15597,34.0,1,324.57,3,4,4,344,Others
16318,34.0,1,328.15,3,4,4,344,Others
14592,34.0,3,555.74,3,2,3,323,Others
12577,34.0,3,618.2,3,3,3,333,Others
13651,34.0,2,94.2,3,4,5,345,Others
16012,34.0,3,1398.33,3,3,2,332,Others
17084,34.0,2,2712.71,3,3,1,331,Others
16555,34.0,2,285.89,3,4,4,344,Others
12928,34.0,5,2062.7,3,2,1,321,Others
15010,35.0,1,308.94,3,4,4,344,Others
18081,35.0,3,343.45,3,2,4,324,Others
15605,35.0,5,1198.23,3,2,2,322,Others
16409,35.0,5,1987.58,3,2,2,322,Others
12397,35.0,2,2409.9,3,3,1,331,Others
13721,35.0,1,524.14,3,5,3,353,Others
18022,35.0,1,528.8,3,5,3,353,Others
17403,35.0,1,263.92,3,4,4,344,Others
12576,35.0,5,1315.83,3,2,2,322,Others
17351,35.0,3,587.15,3,2,3,323,Others
12544,35.0,1,372.7,3,4,4,344,Others
15809,35.0,5,515.77,3,2,3,323,Others
17203,35.0,6,3556.28,3,1,1,311,Others
17076,35.0,3,841.08,3,3,3,333,Others
17979,35.0,4,643.09,3,2,3,323,Others
13592,35.0,4,247.96,3,2,4,324,Others
15722,35.0,5,2177.61,3,2,1,321,Others
14913,35.0,4,1227.43,3,2,2,322,Others
12944,35.0,2,604.51,3,3,3,333,Others
15612,35.0,2,195.15,3,4,5,345,Others
17078,35.0,2,378.2,3,3,4,334,Others
17193,35.0,7,1699.3,3,1,2,312,Others
18035,35.0,3,638.36,3,3,3,333,Others
16602,35.0,1,528.08,3,5,3,353,Others
13168,35.0,4,1292.01,3,2,2,322,Others
14856,35.0,3,1290.53,3,3,2,332,Others
15252,35.0,2,740.78,3,3,3,333,Others
12352,35.0,8,2042.24,3,1,2,312,Others
16914,35.0,1,167.14,3,5,5,355,Others
18205,35.0,2,517.36,3,3,3,333,Others
13324,35.0,10,7121.95,3,1,1,311,Others
17930,35.0,5,1740.48,3,2,2,322,Others
14636,35.0,2,609.85,3,3,3,333,Others
14150,35.0,2,658.64,3,3,3,333,Others
12431,35.0,15,6419.95,3,1,1,311,Others
17634,35.0,9,2358.59,3,1,1,311,Others
17442,36.0,6,2248.56,3,1,1,311,Others
15551,36.0,1,436.06,3,5,4,354,Others
13271,36.0,1,183.82,3,5,5,355,Others
17999,36.0,2,375.04,3,3,4,334,Others
17653,36.0,4,1207.56,3,2,2,322,Others
16841,36.0,6,1869.82,3,1,2,312,Others
13904,36.0,2,332.64,3,4,4,344,Others
16221,36.0,3,859.41,3,3,3,333,Others
14528,36.0,1,364.22,3,4,4,344,Others
15651,36.0,3,646.3,3,3,3,333,Others
13636,36.0,5,949.12,3,2,2,322,Others
15998,36.0,5,3053.78,3,2,1,321,Others
16337,36.0,1,151.05,3,5,5,355,Others
14974,36.0,1,89.94,3,4,5,345,Others
15227,36.0,5,1219.4,3,2,2,322,Others
13316,36.0,4,5732.93,3,2,1,321,Others
12808,36.0,3,483.65,3,2,4,324,Others
13728,36.0,6,1016.14,3,2,2,322,Others
18104,36.0,1,754.64,3,5,3,353,Others
16706,36.0,3,519.45,3,3,3,333,Others
14098,36.0,1,147.35,3,5,5,355,Others
14815,36.0,2,778.5,3,3,3,333,Others
16367,36.0,2,779.07,3,3,3,333,Others
17816,36.0,4,36.56,3,2,5,325,Others
17800,36.0,9,1174.71,3,1,2,312,Others
17947,36.0,1,176.68,3,5,5,355,Others
18164,36.0,1,399.65,3,5,4,354,Others
17719,37.0,15,5396.04,3,1,1,311,Others
16747,37.0,2,836.06,3,3,3,333,Others
16014,37.0,3,643.45,3,3,3,333,Others
15830,37.0,1,576.0,3,5,3,353,Others
15275,37.0,1,615.14,3,5,3,353,Others
13477,37.0,6,1454.58,3,1,2,312,Others
12830,37.0,6,6814.64,3,1,1,311,Others
18105,37.0,1,113.48,3,4,5,345,Others
17965,37.0,14,2596.67,3,1,1,311,Others
15576,37.0,1,921.37,3,4,3,343,Others
14383,37.0,3,1247.69,3,3,2,332,Others
15423,37.0,1,43.5,3,5,5,355,Others
15065,37.0,4,3158.13,3,2,1,321,Others
12594,37.0,10,3338.22,3,1,1,311,Others
16043,37.0,4,773.99,3,2,3,323,Others
16884,37.0,2,429.84,3,3,4,334,Others
17696,37.0,8,2285.71,3,1,1,311,Others
12779,37.0,8,3981.36,3,1,1,311,Others
18270,37.0,2,283.15,3,4,4,344,Others
15847,37.0,2,389.27,3,3,4,334,Others
16308,37.0,4,2560.0,3,2,1,321,Others
17966,37.0,5,1098.43,3,2,2,322,Others
16729,37.0,21,7156.16,3,1,1,311,Others
16971,37.0,1,355.51,3,4,4,344,Others
12522,38.0,2,192.72,3,4,5,345,Others
15329,38.0,3,1049.7,3,2,2,322,Others
15974,38.0,7,3442.15,3,1,1,311,Others
12491,38.0,1,413.6,3,5,4,354,Others
13461,38.0,3,1445.0,3,3,2,332,Others
17396,38.0,8,7330.8,3,1,1,311,Others
13697,38.0,1,151.3,3,5,5,355,Others
13292,38.0,2,578.94,3,3,3,333,Others
14485,38.0,1,158.22,3,5,5,355,Others
16969,38.0,3,650.41,3,3,3,333,Others
16960,38.0,3,507.05,3,3,3,333,Others
17733,38.0,2,692.19,3,3,3,333,Others
18257,38.0,8,2337.63,3,1,1,311,Others
13327,38.0,8,3627.77,3,1,1,311,Others
12552,38.0,2,437.82,3,3,4,334,Others
14167,38.0,4,541.34,3,2,3,323,Others
16018,38.0,2,408.9,3,3,4,334,Others
16830,38.0,1,325.91,3,4,4,344,Others
16825,38.0,2,775.18,3,3,3,333,Others
14345,38.0,1,108.98,3,4,5,345,Others
16127,38.0,1,656.25,3,5,3,353,Others
12674,38.0,4,1970.6,3,2,2,322,Others
13982,38.0,4,1864.26,3,2,2,322,Others
12588,38.0,1,214.9,3,5,5,355,Others
13726,38.0,2,1079.66,3,3,2,332,Others
16029,38.0,63,80613.24,3,1,1,311,Others
14995,38.0,2,231.98,3,4,5,345,Others
17166,38.0,2,206.34,3,4,5,345,Others
15018,38.0,3,496.21,3,3,3,333,Others
15385,39.0,1,316.88,3,4,4,344,Others
13544,39.0,2,276.06,3,4,4,344,Others
13607,39.0,1,646.61,3,5,3,353,Others
15478,39.0,2,1399.92,3,3,2,332,Others
15360,39.0,1,427.93,3,5,4,354,Others
16836,39.0,2,251.87,3,4,4,344,Others
17951,39.0,3,1008.54,3,2,2,322,Others
16049,39.0,3,1009.32,3,2,2,322,Others
13421,39.0,2,1794.11,3,3,2,332,Others
14158,39.0,1,507.66,3,5,3,353,Others
13186,39.0,3,1575.89,3,3,2,332,Others
13145,39.0,4,618.52,3,2,3,323,Others
13103,39.0,1,243.94,3,5,5,355,Others
14295,39.0,1,166.2,3,5,5,355,Others
18067,39.0,1,375.93,3,4,4,344,Others
13617,39.0,3,544.18,3,2,3,323,Others
17373,39.0,4,646.92,3,2,3,323,Others
15748,39.0,1,131.86,3,5,5,355,Others
15669,39.0,4,684.34,3,2,3,323,Others
17447,39.0,2,541.53,3,3,3,333,Others
15376,39.0,3,1203.86,3,3,2,332,Others
15752,39.0,7,2593.45,3,1,1,311,Others
15521,39.0,8,3000.2,3,1,1,311,Others
17796,39.0,4,685.05,3,2,3,323,Others
12909,39.0,5,2163.82,3,2,1,321,Others
15667,39.0,1,301.32,3,4,4,344,Others
17213,39.0,7,2781.23,3,1,1,311,Others
14808,39.0,8,2616.6,3,1,1,311,Others
16190,39.0,1,215.08,3,5,5,355,Others
13813,39.0,4,1366.86,3,2,2,322,Others
12571,39.0,2,519.61,3,3,3,333,Others
12581,39.0,1,197.71,3,5,5,355,Others
15860,40.0,8,959.76,3,1,2,312,Others
15865,40.0,3,895.13,3,3,3,333,Others
17372,40.0,8,1324.53,3,1,2,312,Others
14179,40.0,2,624.02,3,3,3,333,Others
15059,40.0,9,1316.73,3,1,2,312,Others
15708,40.0,7,3178.83,3,1,1,311,Others
15370,40.0,7,2123.25,3,1,1,311,Others
13278,40.0,1,542.73,3,5,3,353,Others
16601,40.0,1,237.6,3,5,5,355,Others
17255,40.0,2,264.05,3,4,4,344,Others
14810,40.0,11,2042.73,3,1,2,312,Others
14040,40.0,12,3492.07,3,1,1,311,Others
17018,40.0,2,920.1,3,3,3,333,Others
13566,40.0,2,797.25,3,3,3,333,Others
13524,40.0,5,680.18,3,2,3,323,Others
16235,40.0,5,867.31,3,2,3,323,Others
17609,40.0,5,1067.22,3,2,2,322,Others
14077,40.0,5,499.42,3,2,3,323,Others
14582,40.0,1,114.11,3,4,5,345,Others
16554,41.0,3,837.1,3,3,3,333,Others
17418,41.0,2,463.46,3,3,4,334,Others
13812,41.0,3,539.0,3,3,3,333,Others
12678,41.0,12,17628.46,3,1,1,311,Others
14221,41.0,9,3432.8,3,1,1,311,Others
16102,41.0,3,1842.14,3,2,2,322,Others
17272,41.0,4,2148.63,3,2,1,321,Others
17839,41.0,1,295.35,3,4,4,344,Others
12895,41.0,2,372.8,3,3,4,334,Others
17837,41.0,8,1518.83,3,1,2,312,Others
16150,42.0,5,2053.02,3,2,1,321,Others
14498,42.0,5,1954.37,3,2,2,322,Others
12536,42.0,3,12601.83,3,3,1,331,Others
16847,42.0,1,193.44,3,5,5,355,Others
14357,42.0,1,223.56,3,5,5,355,Others
16843,42.0,16,10196.57,3,1,1,311,Others
12432,42.0,5,5059.32,3,2,1,321,Others
17669,42.0,7,3406.72,3,1,1,311,Others
14239,42.0,11,2380.85,3,1,1,311,Others
14716,42.0,2,299.24,3,4,4,344,Others
18261,42.0,2,324.24,3,4,4,344,Others
16026,42.0,1,226.59,3,5,5,355,Others
18287,42.0,3,1797.68,3,2,2,322,Others
13654,42.0,6,2707.33,3,1,1,311,Others
12430,42.0,1,256.4,3,4,4,344,Others
15622,42.0,9,3709.56,3,1,1,311,Others
16648,42.0,1,290.66,3,4,4,344,Others
16680,42.0,1,183.7,3,5,5,355,Others
13993,42.0,9,3466.36,3,1,1,311,Others
14412,42.0,2,770.03,3,3,3,333,Others
13538,42.0,7,1280.85,3,1,2,312,Others
17545,42.0,3,637.22,3,3,3,333,Others
17459,42.0,2,649.4,3,3,3,333,Others
14738,42.0,7,1314.45,3,1,2,312,Others
14218,42.0,1,169.48,3,5,5,355,Others
14004,42.0,7,4582.64,3,1,1,311,Others
15096,42.0,1,219.39,3,5,5,355,Others
15288,42.0,5,2306.52,3,2,1,321,Others
14232,42.0,5,2048.07,3,2,1,321,Others
15014,42.0,2,168.47,3,4,5,345,Others
12456,43.0,3,3181.04,3,2,1,321,Others
17895,43.0,1,95.45,3,4,5,345,Others
16345,43.0,1,538.42,3,5,3,353,Others
12448,43.0,1,449.45,3,5,4,354,Others
15320,43.0,1,267.13,3,4,4,344,Others
15659,43.0,1,306.45,3,4,4,344,Others
18276,43.0,1,335.86,3,4,4,344,Others
13416,43.0,2,712.5,3,3,3,333,Others
17878,43.0,1,379.45,3,4,4,344,Others
17414,43.0,2,778.0,3,3,3,333,Others
17684,43.0,1,239.41,3,5,5,355,Others
15990,43.0,2,792.11,3,3,3,333,Others
15791,43.0,2,1612.69,3,3,2,332,Others
14842,43.0,4,2824.69,3,2,1,321,Others
15835,43.0,4,954.09,3,2,2,322,Others
15821,43.0,2,570.96,3,3,3,333,Others
16232,43.0,4,990.88,3,2,2,322,Others
16415,43.0,1,194.01,3,5,5,355,Others
14690,43.0,2,355.05,3,4,4,344,Others
18226,43.0,11,5228.05,3,1,1,311,Others
14379,43.0,2,342.65,3,4,4,344,Others
14752,43.0,1,389.64,3,4,4,344,Others
13107,43.0,4,1531.62,3,2,2,322,Others
14598,43.0,1,218.67,3,5,5,355,Others
17175,43.0,4,1443.69,3,2,2,322,Others
16056,44.0,1,650.75,3,5,3,353,Others
15656,44.0,4,748.5,3,2,3,323,Others
12371,44.0,2,1887.96,3,3,2,332,Others
17024,44.0,3,95.85,3,3,5,335,Others
15630,44.0,2,1186.35,3,3,2,332,Others
16188,44.0,4,981.86,3,2,2,322,Others
15240,44.0,5,1706.57,3,2,2,322,Others
16454,44.0,2,6.9,3,4,5,345,Others
16258,44.0,5,5203.51,3,2,1,321,Others
16418,44.0,3,607.3,3,3,3,333,Others
17470,44.0,5,1125.07,3,2,2,322,Others
14315,44.0,6,2481.13,3,1,1,311,Others
14754,44.0,2,638.05,3,3,3,333,Others
15158,44.0,1,401.4,3,5,4,354,Others
14341,44.0,8,2162.82,3,1,1,311,Others
18079,44.0,4,3480.43,3,2,1,321,Others
13340,44.0,7,10736.48,3,1,1,311,Others
17917,44.0,3,320.93,3,3,4,334,Others
16071,44.0,1,326.24,3,4,4,344,Others
16750,44.0,5,623.93,3,2,3,323,Others
15516,44.0,3,62.43,3,3,5,335,Others
17712,44.0,1,522.91,3,5,3,353,Others
13182,44.0,1,121.18,3,4,5,345,Others
16225,44.0,5,1081.36,3,2,2,322,Others
17928,44.0,2,212.54,3,4,5,345,Others
18045,44.0,1,178.34,3,5,5,355,Others
16208,44.0,2,659.31,3,3,3,333,Others
13601,44.0,2,678.62,3,3,3,333,Others
12812,44.0,1,229.64,3,5,5,355,Others
16110,44.0,3,1284.54,3,3,2,332,Others
12879,44.0,3,573.22,3,2,3,323,Others
16444,45.0,4,642.84,3,2,3,323,Others
13652,45.0,3,1095.08,3,2,2,322,Others
15806,45.0,3,784.58,3,2,3,323,Others
16023,45.0,3,719.81,3,3,3,333,Others
15844,45.0,1,130.74,3,5,5,355,Others
16708,45.0,1,656.63,3,5,3,353,Others
15345,45.0,1,393.54,3,4,4,344,Others
13481,45.0,5,1804.56,3,2,2,322,Others
14139,45.0,1,415.82,3,5,4,354,Others
15142,45.0,1,498.74,3,5,3,353,Others
13176,45.0,1,479.83,3,5,4,354,Others
14474,45.0,1,547.66,3,5,3,353,Others
16728,45.0,4,1032.73,3,2,2,322,Others
15801,45.0,3,1063.95,3,2,2,322,Others
18240,45.0,1,422.58,3,5,4,354,Others
17004,45.0,2,1312.14,3,3,2,332,Others
13165,45.0,2,1021.48,3,3,2,332,Others
15786,45.0,3,4919.0,3,2,1,321,Others
18147,45.0,2,179.34,3,4,5,345,Others
14001,45.0,3,2043.08,3,2,2,322,Others
17344,45.0,1,157.62,3,5,5,355,Others
17317,45.0,3,2600.34,3,2,1,321,Others
12398,45.0,1,1635.66,3,4,2,342,Others
17423,45.0,2,698.41,3,3,3,333,Others
15068,45.0,2,553.36,3,3,3,333,Others
14997,45.0,3,546.2,3,2,3,323,Others
15592,46.0,1,388.58,3,4,4,344,Others
14019,46.0,3,1421.61,3,3,2,332,Others
14504,46.0,4,673.26,3,2,3,323,Others
17836,46.0,1,102.71,3,4,5,345,Others
13598,46.0,1,143.14,3,5,5,355,Others
16017,46.0,1,179.23,3,5,5,355,Others
16686,46.0,7,2930.31,3,1,1,311,Others
14731,46.0,3,373.42,3,2,4,324,Others
17111,46.0,1,231.61,3,5,5,355,Others
15215,46.0,3,734.94,3,3,3,333,Others
12546,46.0,2,1161.5,3,3,2,332,Others
16325,46.0,3,594.24,3,2,3,323,Others
14764,46.0,1,278.3,3,4,4,344,Others
15277,46.0,1,255.9,3,4,4,344,Others
16742,46.0,1,464.9,3,5,4,354,Others
16491,46.0,1,731.5,3,5,3,353,Others
17186,46.0,2,144.0,3,4,5,345,Others
14312,46.0,6,1611.59,3,1,2,312,Others
16019,46.0,9,3786.24,3,1,1,311,Others
14145,46.0,4,3742.2,3,2,1,321,Others
14800,47.0,12,4302.03,3,1,1,311,Others
15000,47.0,1,489.67,3,5,3,353,Others
16007,47.0,4,1662.56,3,2,2,322,Others
16768,47.0,3,469.24,3,3,4,334,Others
17361,48.0,3,469.45,3,3,4,334,Others
17940,48.0,10,4020.04,3,1,1,311,Others
15819,48.0,4,1905.45,3,2,2,322,Others
14233,48.0,4,1462.72,3,2,2,322,Others
15740,48.0,1,154.88,3,5,5,355,Others
13157,48.0,4,1741.22,3,2,2,322,Others
13974,48.0,1,413.59,3,5,4,354,Others
15677,48.0,1,657.23,3,5,3,353,Others
14484,49.0,1,321.92,3,4,4,344,Others
17832,49.0,1,155.37,3,5,5,355,Others
15121,49.0,2,457.72,3,3,4,334,Others
17571,49.0,4,1329.99,3,2,2,322,Others
15469,49.0,2,538.55,3,3,3,333,Others
14427,49.0,2,363.34,3,3,4,334,Others
16846,49.0,1,214.32,3,5,5,355,Others
14967,49.0,1,463.8,3,5,4,354,Others
17125,49.0,1,211.75,3,5,5,355,Others
13573,49.0,2,290.25,3,4,4,344,Others
15565,49.0,2,173.16,3,4,5,345,Others
13725,49.0,8,1980.56,3,1,2,312,Others
13918,49.0,2,1212.84,3,3,2,332,Others
16177,49.0,1,331.95,3,4,4,344,Others
16099,49.0,3,731.9,3,2,3,323,Others
15587,49.0,4,913.68,3,2,3,323,Others
13897,49.0,1,311.16,3,4,4,344,Others
13761,49.0,2,1070.65,3,3,2,332,Others
15807,49.0,3,903.9,3,3,3,333,Others
16918,49.0,6,1044.62,3,1,2,312,Others
17420,49.0,3,598.83,3,3,3,333,Others
15129,49.0,11,3447.4,3,1,1,311,Others
17672,49.0,2,3178.17,3,3,1,331,Others
15836,49.0,1,137.37,3,5,5,355,Others
15286,49.0,1,240.55,3,5,5,355,Others
16497,49.0,6,2965.69,3,1,1,311,Others
14585,49.0,1,157.05,3,5,5,355,Others
12407,49.0,5,1708.12,3,2,2,322,Others
12556,49.0,2,585.06,3,3,3,333,Others
17092,49.0,4,1746.43,3,2,2,322,Others
13366,49.0,1,56.16,3,5,5,355,Others
12403,49.0,1,427.7,3,5,4,354,Others
13917,49.0,2,272.04,3,4,4,344,Others
16153,49.0,5,1824.23,3,2,2,322,Others
14799,50.0,1,157.7,3,5,5,355,Others
